time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.238941578851,0.0172449434787,13.6478715811,0.0427411419184,0.0506096205066,0.0,-0.471808494447,0.158551606947,3.666999511,0.087213747649,0.0195313243493,0.0,425.5573941194355,425.533292215993,425.0041432965166,427.71111099690893
1.9800000000000013,-0.26836116161,0.027709721811,13.8719885336,0.0481576324643,0.0516286727401,0.0,-0.508942379362,0.190826085544,3.80307860467,0.0957812991565,0.0113297025715,0.0,462.1357816766107,461.4887342127278,460.4319145863251,461.1157372749791
2.0400000000000014,-0.300050136476,0.0402496426259,14.104644877,0.0541334455768,0.0527956619371,0.0,-0.547438227167,0.227786139563,3.95157871403,0.106300424673,0.032095612874,0.0,464.99168469716227,466.6156638610683,465.87997306249315,466.7097538505524
2.1000000000000014,-0.333907552146,0.0549614055323,14.3429483797,0.060409007632,0.055552595911,0.0,-0.58136361244,0.263185925846,3.99166981681,0.100940884318,0.0647585602897,0.0,432.6985855455826,435.4410095817243,433.06253917528375,432.62131018913186
2.1600000000000015,-0.369799051005,0.071848861966,14.5825866337,0.0661566249988,0.0590600941507,0.0,-0.615349755673,0.300246754457,3.99618445607,0.0827509982246,0.0412646222765,0.0,422.5430812567521,420.51511033030414,423.7586307459281,422.20016242168634
2.2200000000000015,-0.407949802859,0.0912405824849,14.8251914819,0.07149659031,0.0615360771445,0.0,-0.656575373302,0.346641725824,4.09023635015,0.0992266144283,0.0412699040943,0.0,450.1584066844645,450.159711557158,451.57928956565075,452.9127850869394
2.2800000000000016,-0.448689651575,0.113603500007,15.0744551845,0.0769213059594,0.0636314353505,0.0,-0.701641391735,0.399368447472,4.21799977349,0.0599347098018,0.0175378715388,0.0,464.4553778838446,462.59064740283577,462.86906019270805,459.77219766324566
2.3400000000000016,-0.492097841539,0.139145811338,15.3301871218,0.0815327711667,0.0643417865632,0.0,-0.74537346998,0.452436199991,4.30600145283,0.0983755130613,-0.00311146660637,0.0,451.1040639910226,449.4332871568055,450.8202208491582,453.9200307567762
2.4000000000000017,-0.537997690571,0.16778804316,15.5889602874,0.0870889715814,0.064754177266,0.0,-0.784638135836,0.502811495063,4.31964644354,0.077404113054,0.0217092348962,0.0,426.6654003655099,428.77943028728134,429.99691840786596,428.22386135676936
2.4600000000000017,-0.586369728979,0.199686924138,15.8501075185,0.0912162955978,0.0654664780828,0.0,-0.827871439085,0.560893096565,4.38492977735,0.0397630601069,-0.0306466243701,0.0,447.5197552139491,443.2372394413991,446.79663379870414,443.72009202429325
2.520000000000002,-0.637493893151,0.235358082382,16.1175072939,0.0936853503348,0.0645384219167,0.0,-0.876099046592,0.628351784111,4.52778745259,0.043790711342,0.00455971647628,0.0,468.3690657548197,471.09946122607033,469.764251203916,470.0772817734248
2.580000000000002,-0.69105048373,0.274477316022,16.3865505816,0.0960709397634,0.0647350513811,0.0,-0.909167637292,0.675836068652,4.44061942296,0.0301498263525,0.000579894612126,0.0,396.72467127887137,396.35896443441635,396.8726903213152,395.61949244317077
2.640000000000002,-0.746874589902,0.316892973711,16.6546484272,0.0975659487956,0.0646109389968,0.0,-0.951625433112,0.738149757232,4.49570689143,0.011578017456,-0.00797582639606,0.0,443.60747525168716,442.90432939532303,444.3838323034801,442.85878596850773
2.700000000000002,-0.805285628552,0.363133995535,16.9266901783,0.0979681908777,0.0637644260017,0.0,-0.995336809122,0.803234083779,4.57200906303,-0.00546492347372,-0.0306623042902,0.0,452.026300256364,450.1942449398874,450.92747432807886,449.54837395231647
2.760000000000002,-0.8659342307,0.412720353348,17.1975814223,0.0978256782085,0.0621217219225,0.0,-1.026201509,0.849663275318,4.45814463385,0.00318156056345,-0.0215096646621,0.0,386.7885330413457,387.6493664127997,387.37022989368575,388.18263577031325
2.820000000000002,-0.928981616037,0.465983507361,17.4707409674,0.0982479550734,0.0607343733483,0.0,-1.07518725979,0.925724915441,4.64638604366,0.0138096932768,-0.0265603148853,0.0,484.7602709946919,484.3805622405465,483.3958099516955,484.1960109957578
2.880000000000002,-0.994402340489,0.522952496259,17.7463993227,0.098713004079,0.0593561668153,0.0,-1.10543507995,0.973320598827,4.54262923225,-0.00852397477257,-0.0166147790089,0.0,391.25153999773266,392.1764236364861,393.3233355608553,391.2490895568507
2.940000000000002,-1.06183116626,0.58312600742,18.0193466254,0.0984240822477,0.0580209048374,0.0,-1.14210017715,1.03240805153,4.5555442557,0.0017265611428,-0.0369923266471,0.0,432.6839234591795,430.9646395059599,429.76874133701295,430.63688326606996
3.000000000000002,-1.13153979474,0.647018652752,18.2948875545,0.0988299491556,0.0555303478588,0.0,-1.18128815838,1.09732885634,4.62883803243,0.0153042890986,-0.0525598341773,0.0,450.0884583556627,448.8256616705222,450.901685988903,451.99729067128686
3.0600000000000023,-1.20332348433,0.714407851286,18.5707296647,0.0998731804025,0.0523613747335,0.0,-1.21128515833,1.14906571422,4.56614506102,0.0212573944985,-0.0533337820858,0.0,406.6339033597994,406.56244930438766,406.02745625098964,406.5612269592583
3.1200000000000023,-1.27710868012,0.78539705793,18.8475751411,0.102606732855,0.049404979945,0.0,-1.24790522231,1.21741197274,4.66160976631,0.0723773658478,-0.0421896770024,0.0,456.76069167384105,457.6472050522627,455.73489368840177,459.80407538058205
3.1800000000000024,-1.3527937683,0.860040986761,19.1252271739,0.10795870948,0.0467972766363,0.0,-1.27476132398,1.27111845073,4.59367731008,0.110631900972,-0.046134717973,0.0,405.74403764072383,405.38839366271725,402.90623075654764,406.35748274016856
3.2400000000000024,-1.4302871021,0.938547193582,19.4038391963,0.114484752864,0.0438526983869,0.0,-1.30805452683,1.34636672425,4.69287066889,0.104753862424,-0.0557234830302,0.0,460.36196960033453,459.60109978382854,458.5824261258971,458.1252379811461
3.3000000000000025,-1.50972859602,1.02172084588,19.6885714293,0.120729062152,0.0418855960189,0.0,-1.33973689303,1.42666292207,4.7976421047,0.102672803618,-0.00683435646073,0.0,459.9346394056422,463.7900578267685,462.10899292766936,461.95388446741407
3.3600000000000025,-1.59097269938,1.1096382276,19.9779337153,0.126846500695,0.0414338143497,0.0,-1.3683598361,1.50444891394,4.84741776236,0.100487718786,-0.00895799012266,0.0,445.00108547536126,444.8273053087546,447.26247631249754,447.0933932068278
3.4200000000000026,-1.67416711466,1.2030756565,20.2760134386,0.132696130209,0.0407124826947,0.0,-1.40467627385,1.61069820321,5.08733574625,0.0907151608985,-0.0189890795359,0.0,503.6465758547956,502.92059813017323,503.7889365779561,503.0886366389799
3.4800000000000026,-1.75913520108,1.30175301674,20.5789913947,0.138364266255,0.0398548991529,0.0,-1.42754363755,1.67899024597,5.01215492473,0.101076626723,-0.00625309145511,0.0,407.12465124686014,408.26287865702665,408.09515072601783,409.0275194417111
3.5400000000000027,-1.84572995718,1.40553223324,20.8839938391,0.144530502489,0.0394456452498,0.0,-1.45888898125,1.78085536419,5.15376409759,0.105957385037,-0.00798144948868,0.0,476.67854885270003,476.54654707223216,477.26428928490213,477.64507209194204
3.6000000000000028,-1.93416767519,1.515441233,21.1966946197,0.150651125975,0.0389758663191,0.0,-1.48897323728,1.88331485661,5.26886328476,0.0926472359065,-0.00752775434122,0.0,471.4829603863676,471.51813679359316,470.58111206825515,469.55784141133455
3.660000000000003,-2.02415492787,1.63065583178,21.5099752485,0.156636506442,0.0383687338009,0.0,-1.51059142866,1.95762798971,5.17412721193,0.111120835905,-0.0158828255764,0.0,405.3036271719807,404.5519659637283,402.8526253879258,404.52942828983277
